Name,SpT,Temperature,Vmag,Jmag
5994771148252505216,,4413.7607,7.658037185668945,
3256334497479041024,,4465.0986,7.672568321228027,
1453180404823190912,,4545.7686,7.67617130279541,
4270446404294208000,,4658.3945,7.68353271484375,
4673947174316727040,,4425.028,7.686758995056152,
6288325222245417856,,4214.972,7.691279411315918,
145421309108301184,,3815.0378,7.704111576080322,
732857558276385664,,3869.1812,7.735226631164551,
3382815271394515072,,4580.8833,7.743427276611328,
819750862709551360,,4503.621,7.74352502822876,
151650076838458112,,4289.0933,7.745692253112793,
4879850208590379904,,4548.9517,7.771414756774902,
3689602277083844480,,3738.3154,7.822748184204102,
6721432232656218752,,4235.4004,7.846924781799316,
272855565763652480,,3760.6282,7.952531337738037,
3052753116376444800,,4507.9497,7.993809700012207,
5630532113072532736,,4576.884,8.002314567565918,
1284721994948665216,,4076.1396,8.020256996154785,
6143175840408947840,,4555.144,8.066553115844727,
5970189332424492160,,4334.8286,8.070219993591309,
6748283784056800384,,4570.5166,8.074734687805176,
5334356223546958464,,3844.5713,8.075447082519531,
2395031273585836288,,4036.3137,8.085914611816406,
6651058467639413248,,4434.9478,8.086159706115723,
4706630501049679744,,4398.7754,8.091019630432129,
25488745411919360,,4192.4834,8.109455108642578,
4946938113149426944,,3611.9612,8.196381568908691,
219057458247921536,,4819.093,8.232109069824219,
6471497502884511232,,3917.272,8.240460395812988,
1510834911934401152,,3906.2532,8.254613876342773,
4258375617747092864,,3999.3354,8.26960277557373,
6669657123437047424,,4389.5796,8.282655715942383,
830239138487431808,,3997.303,8.291128158569336,
892348454394856064,,3680.8228,8.29611587524414,
3057712188691831936,,3874.2908,8.334734916687012,
650337664425397632,,4379.523,8.345873832702637,
1471777269618346240,,3739.4382,8.357505798339844,
6260386975385254656,,4101.4546,8.362634658813477,
383426372059603712,,3875.68,8.371855735778809,
4843073709303881728,,4336.919,8.376395225524902,
6866310172545095424,,3987.565,8.386856079101562,
2683023811628007296,,3501.5764,8.403359413146973,
6171492113110925312,,3826.127,8.416762351989746,
3244915072792668416,,3877.1719,8.423979759216309,
3498481519515679872,,4372.129,8.457304000854492,
4282578724832056576,,3560.909,8.460502624511719,
1586968533015434624,,3601.6807,8.467482566833496,
6490470881687779968,,4399.5527,8.482868194580078,
6832674634380238848,,3885.392,8.49767780303955,
4389844948935164544,,3754.776,8.532959938049316,
4819591920506512768,,4265.911,8.539438247680664,
5285775539195330560,,4179.2197,8.570058822631836,
354077348697687424,,3731.8298,8.636086463928223,
5073448642595674752,,4130.81,8.660046577453613,
1234693112077610880,,4049.1663,8.71272087097168,
4291123545113039616,,3831.6216,8.713563919067383,
6328672145023976960,,3899.8958,8.720943450927734,
4188997606567280384,,3995.0083,8.729496955871582,
1537992501630401920,,3840.6392,8.753118515014648,
3566643651231641600,,4357.5933,8.795940399169922,
676689831406224128,,3953.079,8.84362506866455,
1462061709995883136,,3905.417,8.8446683883667,
6313600142709958144,,3808.5635,8.844958305358887,
70051608089857536,,3655.8152,8.871369361877441,
3359074685047632640,,3503.4954,8.878268241882324,
6335064087152916224,,3973.3372,8.901265144348145,
610304720935037184,,3989.9343,8.91433048248291,
6026895540811552512,,3921.3901,8.943901062011719,
3943232534138172672,,4006.3718,8.973732948303223,
