source_id,source_id_dr2,source_id_dr3,HD Number,GJ Number,HIP Number,RA,DEC,V_mag,Phot G Mean Mag,Phot BP Mean Mag,Phot RP Mean Mag,BP-RP,Parallax,Distance [pc],T_eff [K],Mass [M_Sun],Luminosity [L_Sun],Radius [R_Sun],HZ_limit [AU],Orbital Period [days],Yearly_Observable_nights,K_σ_RV_total [m/s],HZ Detection Limit [M_Earth],K_σ_photon [m/s],HZ Detection Limit (σ_photon) [M_Earth],σ_photon [m/s],σ_p-mode [m/s],σ_granulation [m/s],σ_supergranulation [m/s],"σ_RV,total [m/s]",Density [Solar unit],logg_gaia,log_rhk,activity_noise_floor [m/s],rhk_source,Gaia Spectral type,Object Type,Stellar Parameter Source,SIMBAD Spectral Type,Readable Spectral Type (experimental),HWO_match,LOPS2_match,TESS_confirmed_match,TESS_candidate_match,sum_score
Gaia DR3 3082317193037072256,3082317193037072256,3082317193037072256,HD 64606,GJ 292.2,38625,118.6413298420032,-1.412556602333582,7.245993614196777,7.245993614196777,7.608064651489258,6.642158031463623,0.9659066200256348,50.71416764263571,19.71835576690593,5296.63427734375,0.85509723,0.5262577,0.88843995,0.7345557818163551,248.6409664698611,216,0.09256490836561874,0.8204885247612503,0.06648836615785061,0.5893479767425905,0.3254206968554398,0.475639569049906,0.2951154126029011,0.7107584411637439,0.4530497397572594,1.219358085999427,,-4.92504166587,1.638441103865216,HD_number_match,G,SB*,GAIA,K0V,K0V,0,0,0,0,0.0
Gaia DR3 6544549880063909248,6544549880063909248,6544549880063909248,HD 216054,GJ 9797,112763,342.541690174614,-41.49103237865932,7.587237358093262,7.587237358093262,7.961555004119873,7.038011074066162,0.9235439300537109,35.10980207845336,28.48207454332797,5316.575,0.84400237,0.5744143,0.8953362,0.7668214029168247,266.9394546000605,278,0.09143376844393869,0.8226811776231736,0.06929251149648118,0.62346380258126,0.384735424163274,0.4996122802074801,0.3117892488559486,0.7509158485960085,0.507671159919088,1.175940190802748,4.4577,-4.95055513281,1.486204183751126,HD_number_match,G,PM*,GAIA,G9V,G9V,0,0,0,0,0.0
Gaia DR3 3182634954624823168,3182634954624823168,3182634954624823168,HD 33725,GJ 9178,24210,77.97571781680705,-9.115639165355212,7.832849502563477,7.832849502563477,8.230578422546387,7.260658740997314,0.9699196815490723,34.90358038546335,28.6503558934739,5181.5127,0.886245,0.46358782,0.8151947,0.6925678809272118,223.593865196283,250,0.09410159885934745,0.8245387491618886,0.07611240319812135,0.6669134901999634,0.4007955659022707,0.4354765399892773,0.2702041903234028,0.6507620439620692,0.4955237514832739,1.635948981512452,4.4834,-5.1587119703,0.6707151702012337,HD_number_match,G,PM*,GAIA,G9V,G9V,0,0,0,0,0.0
Gaia DR3 3532823773073745536,3532823773073745536,3532823773073745536,HD 97343,GJ 3648,54704,168.0063110737477,-26.13695907119801,6.857718944549561,6.857718944549561,7.236560344696045,6.306071758270264,0.9304885864257812,45.24819195459114,22.10033057240278,5468.009,0.8541616,0.6657274,0.93611765,0.8205380788128558,293.7117706790072,241,0.08814409864223434,0.8253128900518234,0.05729724903507155,0.5364869449183496,0.296187070863545,0.5412035553377673,0.3270406333152492,0.787647411167657,0.4556439066519691,1.041234961802937,4.4234,-4.99743864145,1.242372572958712,HD_number_match,G,PM*,GAIA,G8.5V,G8.5V,0,0,0,0,0.0
Gaia DR3 14163878724940672,14163878724940672,14163878724940672,HD 20165,GJ 9112,15099,48.69858114260678,8.97899582038987,7.796942390227318,7.586811542510986,8.025208473205566,6.977957248687744,1.047251224517822,43.26493093675096,23.11340798074776,5116.81982421875,0.8232421,0.38808763,0.8013985,0.6352663966585873,203.804280769003,197,0.1020968305830082,0.8257716776001113,0.08127968588068328,0.6574000601314682,0.3799541067334118,0.4111320666855371,0.267821488004918,0.6450235236634962,0.4772669781404582,1.599491719772813,,-5.00761905452,1.194957252660107,HD_number_match,K,PM*,GAIA,K1V,K1V,0,0,0,0,0.0
Gaia DR3 6795261758382370560,6795261758382370560,6795261758382370560,HD 197214,GJ 4157,102264,310.8164449621943,-29.42480230515536,6.791584491729736,6.791584491729736,7.126076698303223,6.27907657623291,0.8470001220703125,46.05112300935863,21.71499704354175,5508.076171875,0.96308905,0.6809834,0.8893648,0.8285491914495453,280.6645018402097,242,0.08276617313279488,0.8268966681059593,0.05650660615308929,0.5645437330900477,0.292715298313409,0.5203983520632267,0.2922873377370894,0.7039472818773144,0.4287450036052253,1.369073093509234,,-4.81497743436,2.495384418475526,HD_number_match,G,SB*,GAIA,G6V,G6V,0,0,0,0,0.0
Gaia DR3 3812355328621651328,3812355328621651328,3812355328621651328,HD 99491,GJ 429,55846,171.6856095730857,3.013903427774549,6.29839563369751,6.29839563369751,6.682699203491211,5.745498180389404,0.9372010231018066,55.00898217815488,18.17884935157224,5365.5444,0.8708793,0.7344803,0.95969564,0.8654147294383014,315.0653931683756,218,0.08539071520442902,0.8291016352713976,0.04431183450881745,0.4302460093604009,0.2178445206466405,0.5558417055391117,0.3401209349293113,0.8191501195594822,0.4197952900749598,0.985274862300908,4.3872,-4.88768719457,1.889901879883474,HD_number_match,G,PM*,GAIA,G9IV-V,G9IV-V,0,0,0,0,0.0
Gaia DR3 6606890608810806528,6606890608810806528,6606890608810806528,HD 214759,GJ 869,111978,340.2316793538436,-31.98996669113577,7.216528415679932,7.216528415679932,7.599843978881836,6.66259765625,0.9372463226318359,37.49002992115238,26.67375838598054,5325.9873,0.8519458,0.6872629,0.95109653,0.8384563799361426,303.7791693143452,269,0.08840808550023284,0.8356880678267257,0.05967918588496467,0.5641246867804504,0.325920103744874,0.5418163821118159,0.3375651262173441,0.8129946883672973,0.4828144347287561,0.9902347770067075,4.4356,-4.94998048451,1.489472179086171,HD_number_match,G,PM*,GAIA,K0IV-V,K0IV-V,0,0,0,0,0.0
Gaia DR3 5906633952564270848,5906633952564270848,5906633952564270848,HD 132648,,73547,225.4717773445239,-47.00780120185012,7.555837154388428,7.555837154388428,7.918760299682617,7.014849185943604,0.9039111137390137,38.03541193555245,26.29128880461212,5585.0,0.81,0.49676913,0.78303766,0.7054713526689858,240.4472573526333,261,0.09921966435424262,0.8388531695121867,0.08009215765823802,0.6771395644396763,0.430914570038083,0.4888991659138225,0.2947737763701712,0.7099356415882201,0.5338250367404568,1.687085408859375,,-4.85059974851,2.177731923276833,HD_number_match,G,PM*,GAIA,G8.5V,G8.5V,0,0,0,0,0.0
Gaia DR3 5891531404470141824,5891531404470141824,5891531404470141824,HD 128674,,71735,220.120983410987,-57.03096208719124,7.21771240234375,7.21771240234375,7.555253505706787,6.702140331268311,0.8531131744384766,38.99804407628826,25.64231165142007,5492.589,0.9419037,0.6475649,0.88380396,0.8084675749012562,273.5482375094937,270,0.08627570664080354,0.842032928024114,0.06462937445002921,0.630769234161072,0.3536373845590404,0.5125247649588944,0.2918466742972211,0.7028859843434575,0.4720812402575097,1.36439045801758,4.4546,-5.15884951851,0.6703626348372265,HD_number_match,G,PM*,GAIA,G7V,G7V,0,0,0,0,0.0
Gaia DR3 3646061719703116032,3646061719703116032,3646061719703116032,HD 124292,GJ 3830,69414,213.1877696029227,-3.321515998737355,6.860589981079102,6.860589981079102,7.228835105895996,6.320595741271973,0.9082393646240234,45.89535816373623,21.78869585094861,5443.479,0.8946628,0.6431259,0.90253437,0.8072845579481165,280.0615839294285,221,0.08880202958491566,0.8440572403795783,0.05921822716075411,0.5628652141298306,0.2931505548002116,0.5201681001613117,0.3075802863687042,0.7407789479510533,0.4396005332874156,1.216937099413369,4.4993,-5.30613557306,0.3817815604602289,HD_number_match,G,PM*,GAIA,G8/K0V,G8/K0V,0,0,0,0,0.0
Gaia DR3 3504677100035314816,3504677100035314816,3504677100035314816,HD 114260,GJ 500,64219,197.4280647208213,-22.19408749283065,7.185913562774658,7.185913562774658,7.543211936950684,6.647801876068115,0.8954100608825684,37.85824674792219,26.41432411433273,5420.00830078125,0.908581,0.70059556,0.92390954,0.8433762474645311,296.7518845977905,266,0.08765583960546874,0.8581819136687067,0.06200104094537268,0.6070122904239704,0.3367131723173026,0.5364480612749551,0.3167949256136466,0.7629715625890228,0.4760383918666581,1.15206052566139,,-4.91483871111,1.703600424260642,HD_number_match,G,SB*,GAIA,G8V,G8V,0,0,0,0,0.0
Gaia DR3 2390702771185162112,2390702771185162112,2390702771185162112,HD 222422,,116819,355.1591589910273,-18.98908001993059,7.402297496795654,7.402297496795654,7.767923355102539,6.862642288208008,0.9052810668945312,38.10395679499556,26.24399364559789,5373.5034,0.9282913,0.568629,0.85221815,0.761220786399599,251.7486098256556,238,0.09196281453906201,0.8646009520268657,0.0707763426103583,0.6654134446472711,0.3636185555853282,0.4792919984365974,0.2805495722730756,0.6756779488378579,0.4724655804037153,1.499795141408069,4.4768,-4.97402580815,1.358679924634221,HD_number_match,G,PM*,GAIA,G5V,G5V,0,0,0,0,0.0
Gaia DR3 5076269164798852864,5076269164798852864,5076269164798852864,HD 18445,GJ 120.1,13769,44.3050129336034,-24.97525924957011,7.795173560366631,7.52745532989502,8.026546478271484,6.854472637176514,1.172073841094971,40.98608865864962,24.39852234567794,4900.0,0.82,0.579995,0.783,0.7830465466802787,279.4587450846851,241,0.09666437046965969,0.8663096214282967,0.06826154633387246,0.611762473342422,0.3528779261642701,0.4853405868446581,0.3358987480310313,0.808981369131793,0.4997062682768723,1.708160072521977,,-4.90809647453,1.748074156602684,HD_number_match,K,SB*,,K2V,K2V,0,0,0,0,0.0
Gaia DR3 3654496279558010624,3654496279558010624,3654496279558010624,HD 126053,GJ 547,70319,215.8146802651651,1.239441352883234,6.09296703338623,6.09296703338623,6.413114547729492,5.589447498321533,0.823667049407959,57.27057989858388,17.46097213911268,5583.929,0.95971954,0.8351938,0.9548667,0.9147754503465114,326.1691228605858,213,0.08375552377651424,0.8777056082334065,0.04518935919458112,0.4735562767584235,0.2195892279349221,0.5781925330254817,0.322617188844552,0.7769939503103025,0.4069942820427343,1.102341336102577,4.3984,-4.85227335596,2.163845402733684,HD_number_match,F,PM*,GAIA,G1.5V,G1.5V,0,0,0,0,0.0
Gaia DR3 6370513647703084544,6370513647703084544,6370513647703084544,HD 205536,,107022,325.1218116951555,-74.07333789088827,6.876180171966553,6.876180171966553,7.248953819274902,6.329986095428467,0.9189677238464355,44.97597509904499,22.2340927083365,5368.9443,0.8804028,0.6593906,0.9185925,0.8198730543731186,288.9498512127416,206,0.09249009741779679,0.8788509903234545,0.0595766384541844,0.5661037145315789,0.2847336754858744,0.5259794906339152,0.3186791603909203,0.7675095694700242,0.4420364435980729,1.135828415507607,4.4294,-5.32867111975,0.3502724186613489,HD_number_match,G,PM*,GAIA,G9V,G9V,0,0,0,0,0.0
Gaia DR2 6407416556465673728,6407416556465673728,,HD 214067,,111648,339.2633803025242,-59.55894657955938,7.990027904510498,7.990027904510498,8.403894424438477,7.455179691314697,0.9487147331237793,31.6503585071781,31.59521873261582,5292.7627,0.8449608,0.49110022,0.8541606,0.7097040967761945,237.5422962912524,262,0.1024058441063592,0.8869265872012393,0.08486797152386252,0.7350328587514385,0.45748651781363,0.4627156308375276,0.2886127043645916,0.6950972639651726,0.5520256014462532,1.355869704493638,4.4885,-4.96763009031,1.392303933460789,HD_number_match,G,PM*,GAIA,G9V,G9V,0,0,0,0,0.0
Gaia DR3 6213644846302305536,6213644846302305536,6213644846302305536,HD 136894,,75363,231.0101049494365,-27.30541967089025,7.332719326019287,7.332719326019287,7.703407287597656,6.786618709564209,0.9167885780334473,37.01768784079552,27.01411293705776,5403.1904,0.8738655,0.6422701,0.9139315,0.8080518313315463,283.7786995443674,243,0.09441524323063669,0.8873399156040929,0.06883922638642924,0.646969612552607,0.3573338549477892,0.5231540482295701,0.3158619231572422,0.7607245116279527,0.4900950315747234,1.144731557094635,4.473,-4.92685164454,1.627145052667727,HD_number_match,G,*,GAIA,G8+V,G8V,0,0,0,0,0.0
Gaia DR3 3282511876473223552,3282511876472022656,3282511876473223552,HD 28946,GJ 9158,21272,68.45960385145457,5.383808524529226,7.724005699157715,7.724005699157715,8.11323356628418,7.162858009338379,0.9503755569458008,36.14757547488182,27.6643726961682,5235.1807,0.9069701,0.47482312,0.8015193,0.6994342100176895,224.3195283781937,209,0.1010512307624936,0.9001554657884819,0.08153848531354434,0.7263376474811143,0.3925839623738073,0.4384154734023431,0.2658369056902021,0.6402438389295558,0.4865321255716279,1.76137171125453,4.4893,-4.83115104775,2.345790703047525,HD_number_match,G,PM*,GAIA,G9V,G9V,0,0,0,0,0.0
Gaia DR3 2341817487782612480,2341817487782612480,2341817487782612480,HD 224619,,118278,359.8708680614745,-20.03597376421632,7.292809009552002,7.292809009552002,7.658969879150391,6.752844333648682,0.906125545501709,38.20040492298039,26.17773298519214,5506.876,0.9191108,0.6238715,0.8821126,0.793082943737757,269.0526308422321,237,0.09443048643829331,0.9016987380043228,0.07188274067428617,0.6863946061810344,0.3685106173515049,0.5099608997948494,0.2931805855555259,0.7060985874340294,0.4841028114364386,1.339046913227015,4.459,-5.27086168061,0.4368874910568987,HD_number_match,G,PM*,GAIA,G8+V,G8V,0,0,0,0,0.0
Gaia DR3 6088054505011960832,6088054505011960832,6088054505011960832,HD 114853,,64550,198.4669128847399,-45.18629671995247,6.763094902038574,6.763094902038574,7.084259986877441,6.266225814819336,0.8180341720581055,39.98588724889976,25.00882358256326,5616.0337,0.964811,0.9182101,0.98723674,0.9579185231899925,348.5900579246425,279,0.08399474282162583,0.9031159424848358,0.05452669999822921,0.5862739786472684,0.3032268686908619,0.605062689499821,0.3355228380028712,0.8080760242591674,0.4671007571175771,1.002716862714875,4.3817,-4.84167854835,2.253271946617811,HD_number_match,G,PM*,GAIA,G1.5V,G1.5V,0,0,0,0,0.0
Gaia DR3 4041857799496807936,4041857799496807936,4041857799496807936,HD 161612,GJ 695.1,87116,266.9886891599007,-34.02139008359718,7.021645069122314,7.021645069122314,7.369982719421387,6.500098705291748,0.8698840141296387,37.2047680269085,26.87827536719879,5492.631,0.943785,0.8205447,0.9588845,0.9100627614112876,326.3726392143217,262,0.08804865796210064,0.9126430344681474,0.05995394151627669,0.621435333373197,0.3231120685248456,0.5723368333220787,0.3278657058003234,0.7896345226782564,0.4745239976799068,1.070469197729443,4.4076,-4.96664252455,1.397569484033664,HD_number_match,G,PM*,GAIA,G8V,G8V,0,0,0,0,0.0
Gaia DR3 4464207428577214464,4464207428577214464,4464207428577214464,HD 145958,GJ 615.1,,243.327640253044,13.52616795585484,7.262868881225586,7.262868881225586,7.642025947570801,6.70365047454834,0.9383754730224609,41.15453469848448,24.29865887991257,5289.4365,0.9276119,0.54569334,0.8102098,0.7482105983546271,245.4120541340872,182,0.09848389844075356,0.9176272680801532,0.07272481070425887,0.6776160410459553,0.3267339158966168,0.4660538188567748,0.277211641249995,0.6676388476951832,0.4424628882317287,1.74410985306549,4.4561,-5.12322665469,0.7681459643410484,HD_number_match,G,SB*,GAIA,G9V,G9V,0,0,0,0,0.0
Gaia DR3 6484716209628726912,6484716209628726912,6484716209628726912,HD 199288,GJ 812.1,103458,314.4137586595863,-44.13370526311166,6.366767406463623,6.366767406463623,6.666782855987549,5.88777494430542,0.7790079116821289,46.58553314864354,21.46589149917494,5768.5186,0.93043506,1.0060536,1.0530629,0.9965352974910218,376.6511159814208,261,0.08640168670955492,0.9305026034188438,0.05008609172792621,0.5394019552485937,0.2693738972133718,0.6518858092641255,0.3593358079577733,0.8654273813277302,0.4646870672439522,0.7967519389185467,4.363,-5.22893926078,0.5128151265327836,HD_number_match,G,PM*,GAIA,G2VFe-1.0,G2V,0,0,0,0,0.0
Gaia DR3 6153706477443518976,6153706477443518976,6153706477443518976,HD 110619,,62107,190.924485059894,-37.70907037203689,7.365896701812744,7.365896701812744,7.696242332458496,6.85806941986084,0.8381729125976562,36.04760319002567,27.74109542674668,5542.008,0.94207233,0.66093045,0.8904119,0.8151428678817912,276.9183519277002,247,0.09531430360994479,0.9341638672744906,0.0740029690839335,0.7252940762400848,0.3872935549901652,0.5200765260354893,0.2934730400265716,0.7068029372411724,0.498826140943605,1.334477886469682,4.4593,-4.89362691512,1.847478193285197,HD_number_match,G,PM*,GAIA,G5V,G5V,0,0,0,0,0.0
Gaia DR3 3022685626580347392,3022685626580347392,3022685626580347392,HD 40397,GJ 3376,28267,89.5900670199354,-4.651563226359424,6.823622226715088,6.823622226715088,7.177315235137939,6.283880233764648,0.893435001373291,41.53660436843603,24.07515046559529,5484.014,0.87392455,0.79910934,0.99031895,0.8984087636828711,332.6727762368158,225,0.09434354503575626,0.9349580950692746,0.05882168100561841,0.5829313155546791,0.2937687422490545,0.5846413145284826,0.3496938858944538,0.842205695157213,0.4711729432184011,0.8998055575044624,4.3935,-5.33676919211,0.3395964495586541,HD_number_match,G,PM*,GAIA,F7V,F7V,0,0,0,0,0.0
Gaia DR3 5806825406592131712,5806825406592131712,5806825406592131712,HD 144009,GJ 611.1,79143,242.303345201634,-71.07135531194093,7.058596611022949,7.058596611022949,7.411526679992676,6.531848907470703,0.8796777725219727,38.56137511084816,25.93268515776239,5459.3613,0.9513239,0.74426824,0.921862,0.8678931581031372,302.7460294361443,227,0.09225226644100659,0.9375196436376156,0.06449749865051241,0.6554600150557148,0.3235706589164815,0.5428472023055895,0.3107231207621971,0.7483481767305769,0.4628106091462846,1.214313064841928,4.4246,-4.81735346049,2.472824275952194,HD_number_match,G,PM*,GAIA,G8IV-VFe+0.5,G8IV-V,0,0,0,0,0.0
Gaia DR3 4923433303326992384,4923433303326992384,4923433303326992384,HD 2071,,1954,6.17887623083274,-53.98412339910786,7.123906135559082,7.123906135559082,7.448719024658203,6.622732639312744,0.825986385345459,35.26222535516851,28.35895891220111,5633.4893,1.0109248,0.8378664,0.93081546,0.9144048917157498,317.6081575390803,278,0.08762829817958676,0.942278036942167,0.06498374243443118,0.698778300233332,0.3607635866134508,0.5685301525781613,0.3054133048036637,0.7355599713289439,0.4864770472706825,1.253510820041102,4.3871,-4.88963669523,1.87587150292431,HIP_number_match,G,PM*,GAIA,G2V,G2V,0,0,0,0,0.0
Gaia DR3 4464207428579939840,4464207428579939840,4464207428579939840,HD 145958,GJ 615.1,,243.3276917562504,13.52503510047937,7.181707382202148,7.181707382202148,7.550745010375977,6.631118297576904,0.9196267127990723,41.12866428603436,24.31394302147468,5370.846,0.9373777,0.5809732,0.799158,0.7695206805738473,254.6340031613153,182,0.09925706817033274,0.9428332609659275,0.07302184077590045,0.6936273811989841,0.328061243549094,0.4819009796332088,0.2808990269379072,0.6765195783909957,0.4459268195515443,1.836608811230619,4.4555,-5.12322665469,0.7681459643410484,HD_number_match,G,**,GAIA,G9V,G9V,0,0,0,0,0.0
Gaia DR3 3261878613062758144,3261878613062758144,3261878613062758144,HD 20619,GJ 135,15442,49.75902219538303,-2.843640255328443,6.88856029510498,6.88856029510498,7.210543632507324,6.391136646270752,0.8194069862365723,41.67104805241885,23.99747658715183,5657.17,1.0017245,0.7495919,0.88268507,0.8640679553199051,293.0832263714964,221,0.09135951239133565,0.9506220110064137,0.06606252761708603,0.6873996063652036,0.3270211543839445,0.5430679903792678,0.2909194009243888,0.7006527313554349,0.4522456872879593,1.456568632884881,4.4462,-4.96998273504,1.379839775483289,HD_number_match,G,PM*,GAIA,G1.5V,G1.5V,0,0,0,0,0.0
Gaia DR3 5395795730687103488,5395795730687103488,5395795730687103488,HD 97998,,55013,168.9532190929412,-39.32266355082709,7.200771808624268,7.200771808624268,7.515979290008545,6.707887649536133,0.8080916404724121,36.8989960179662,27.10100837196486,5644.278,0.9813449,0.73061347,0.90367275,0.8535040900532077,290.6971927421578,251,0.09287808498043525,0.9506767785173807,0.0711791528294491,0.7285719524013798,0.3755060353275639,0.5408438841680985,0.2935121760952181,0.7068971928779726,0.4899788782733357,1.329805455981823,4.4534,-5.13744350582,0.7275180626234742,HD_number_match,G,PM*,GAIA,G1V,G1V,0,0,0,0,0.0
Gaia DR3 6764687466752221824,6764687466752221824,6764687466752221824,HD 183877,,96124,293.1684170305172,-28.02313865339014,6.978318691253662,6.978318691253662,7.318324565887451,6.464138507843018,0.8541860580444336,35.98255247529634,27.79124690185738,5565.087,0.94837594,0.92561275,1.0004809,0.9637535368915928,354.8150038854158,271,0.08927550562945805,0.9545783277819269,0.05973158054947095,0.6386799142123389,0.3273684050835927,0.6088933690926912,0.3442756526344871,0.8291563766151913,0.4892885743537527,0.9470090329332735,4.3513,-4.85238207331,2.162946404928518,HIP_number_match,G,PM*,GAIA,G8VFe-1CH-0.5,G8V,0,0,0,0,0.0
Gaia DR3 5023104341621773184,5023104341621414400,5023104341621773184,HD 10002,GJ 62,7539,24.28740503701987,-29.39357551085934,7.922651290893555,7.922651290893555,8.337239265441895,7.342341899871826,0.9948973655700684,29.31556165259175,34.11157568293054,5174.744,0.94,0.59509605,0.92234385,0.7848829049700049,261.9308432707383,245,0.09947700107577785,0.955641588180221,0.07983589945720218,0.7669562303447289,0.4161405835710464,0.4765480808667768,0.2888214194761612,0.6955999351948388,0.5185188312654169,1.197979219254794,4.4409,-5.0832016113,0.8951283771366634,HD_number_match,G,PM*,GAIA,G9V,G9V,0,0,0,0,0.0
Gaia DR3 43499295632961152,43499295632961152,43499295632961152,HD 24496,GJ 3255,18267,58.61779865777009,16.61530897329554,6.654032230377197,6.654032230377197,7.010673046112061,6.125180721282959,0.8854923248291016,48.84903420928158,20.47123379585659,5431.7656,0.96380365,0.6760852,0.88391596,0.8281014975688824,280.3330708895944,166,0.09575743894914664,0.9567855021816303,0.06178045000304751,0.6172955284713124,0.2650598773247004,0.5143560823077896,0.2930554418675932,0.705797190323753,0.4108331198548453,1.395582901479128,4.4467,-4.88098848216,1.938916558710608,HD_number_match,G,PM*,GAIA,G7V,G7V,0,0,0,0,0.0
Gaia DR3 2456361448068627712,2456361448068367360,2456361448068627712,HD 8389,GJ 57.1,6456,20.76310123464915,-12.96618207412039,7.829506085233688,7.626797676086426,8.057075500488281,7.037814140319824,1.019261360168457,33.27287371941166,30.05451252671908,5244.1235,0.88,0.60255957,0.9316109,0.7876400841433647,272.140790244116,233,0.1039267350558454,0.9676950514347369,0.08146934485960135,0.7585871125644683,0.4141141309535527,0.4975514919252852,0.3083819990326886,0.742709799472121,0.5282665479225276,1.088376080259519,4.4399,-5.0964966566,0.8507766266562837,HD_number_match,G,PM*,,K0VCN+2,K0V,0,0,0,0,0.0
Gaia DR3 4367026303085396352,4367026303085396352,4367026303085396352,HD 157347,,85042,260.7139154232883,-2.388658133558109,6.12160587310791,6.12160587310791,6.455145359039307,5.610275268554688,0.8448700904846191,50.96943844765955,19.61960010657953,5561.0615,0.93571603,1.0067211,1.0467366,1.00525556351139,380.5274195236416,221,0.08924919695079128,0.968100824314093,0.0445043303040465,0.4827458433788418,0.2202475158119598,0.6369921033870676,0.3640322162892451,0.8767382506425664,0.4416854221225487,0.8158904314580906,4.3529,-5.35242309721,0.319873055347548,HD_number_match,G,PM*,GAIA,G3V,G3V,0,0,0,0,0.0
Gaia DR3 2983397469077381632,2983397469077381632,2983397469077381632,HD 34101,GJ 193,24419,78.5844994764436,-15.82761978528646,7.254951477050781,7.254951477050781,7.614336013793945,6.722522735595703,0.8918132781982422,33.06201077534173,30.24619424375177,5409.6104,0.8840414,0.85592335,1.0118264,0.932580035613033,349.8131505480652,259,0.09569887405721691,0.9718342089074177,0.06454668492487159,0.6554797754888358,0.3458426715549053,0.5960435795138336,0.3602217999934278,0.8675612119961836,0.5127568411494242,0.8534038227466182,4.3167,-4.92961865965,1.610026502530764,HIP_number_match,G,SB*,GAIA,G7V,G7V,0,0,0,0,0.0
Gaia DR3 3750995604764854400,3750995604764854400,3750995604764854400,HD 92719,,52369,160.5565765491326,-13.78847909451743,6.637096405029297,6.637096405029297,6.948745250701904,6.152721405029297,0.7960238456726074,41.90817825907493,23.86169100021561,5690.992,1.0248787,0.9291273,0.9591397,0.9606814010774269,339.684791811867,235,0.08772800796044235,0.9735767374610675,0.05789090355322329,0.6424543121443546,0.2954691959057498,0.5966114320429124,0.3156307507325899,0.760167754016628,0.4477546968437647,1.161520462665698,4.4031,-5.08271752458,0.8967861847305643,HD_number_match,F,PM*,GAIA,G1.5V,G1.5V,0,0,0,0,0.0
Gaia DR3 5974066343551468544,5974066343551468544,5974066343551468544,HD 157830,,85425,261.8404929432171,-38.06150760900444,7.703789710998535,7.703789710998535,8.050538063049316,7.178897857666016,0.8716402053833008,32.11785045320186,31.13533396193732,5451.045,0.95508814,0.60049886,0.8271125,0.7798350580117601,257.3508871112523,246,0.1009441063782613,0.9743389559554811,0.08305468925999704,0.8016656159949875,0.433805781540503,0.4894590054902926,0.2782152365275516,0.6700559150002895,0.5272446065296482,1.687911605668116,4.4701,-4.80061294255,2.636225249641792,HD_number_match,G,PM*,GAIA,G6V,G6V,0,0,0,0,0.0
Gaia DR3 2534009921293834240,2534009921293834240,2534009921293834240,HD 8828,,6762,21.75777711605062,-0.1591698092664311,7.764141082763672,7.764141082763672,8.138504981994629,7.213315963745117,0.9251890182495117,32.24189497467723,31.01554672221963,5305.385,0.86987776,0.5746369,0.8823137,0.7673110521895147,263.1911790534263,217,0.1071697974288117,0.9792492459027907,0.0845969506436694,0.7729929710702025,0.4149942195550929,0.4923671447248574,0.302892296456619,0.7294883536282535,0.525726354265173,1.266453239678163,4.4518,-4.97889998788,1.333601330544583,HD_number_match,G,PM*,GAIA,G5V,G5V,0,0,0,0,0.0
Gaia DR3 3811594088617869056,3811594088617869056,3811594088617869056,HD 96937,GJ 3644,54541,167.4163506592084,2.456417813177545,7.494529247283936,7.494529247283936,7.877110481262207,6.944850444793701,0.9322600364685059,34.04501996931675,29.37287159476643,5355.5444,0.8883788,0.6450857,0.9074315,0.8113649835945139,283.1839014934681,211,0.1037591090206235,0.9852341403647438,0.07773657597625899,0.738139806035199,0.3760125550348113,0.5177388425815715,0.312764074249261,0.7532636262699919,0.501883794095786,1.188930951159581,4.4296,-4.94620068051,1.511147546466215,HD_number_match,G,PM*,GAIA,G8V,G8V,0,0,0,0,0.0
Gaia DR3 6493004500076966144,6493004500076966144,6493004500076966144,HD 219249,,114790,348.7923100613858,-56.72884039133299,7.772385120391846,7.772385120391846,8.121798515319824,7.245177268981934,0.8766212463378906,32.68321405013241,30.59674603807666,5537.063,0.94740427,0.55479896,0.83506954,0.7469822984343931,242.2373235026048,245,0.105243363232125,0.9902014037195409,0.08939269198810793,0.8410674684888232,0.4659766892246689,0.47754447469197,0.2674859047214402,0.644215302061847,0.5486013774850728,1.62692453956692,4.5043,-5.17686366381,0.625757866754995,HD_number_match,G,PM*,GAIA,G7V,G7V,0,0,0,0,0.0
Gaia DR3 6506893771477045888,6506893771477045888,6506893771477045888,HD 213941,GJ 863.3,111565,339.0348767831393,-54.61178166805668,7.417479991912842,7.417479991912842,7.751044750213623,6.903152465820312,0.8478922843933105,31.67286163895565,31.57277076505339,5509.7456,0.889169,0.8160259,0.9871516,0.9069279615165217,334.5109156041686,264,0.09889894991158422,0.993290377320835,0.0722407128373264,0.7255487037654493,0.3908035953367971,0.5874143822814926,0.3465054245268586,0.8345265779896114,0.5350177715925116,0.9243421381063008,4.3858,-4.84344355846,2.238121673953012,HD_number_match,G,PM*,GAIA,G8VFe-1.3,G8V,0,0,0,0,0.0
